Date,JPM,MA,rolling_intercept,rolling_beta,spread,spread_mean,spread_std,zscore,pair_position,JPM_ret,MA_ret,beta_used,pair_position_lagged,w1,w2,strategy_gross_return,turnover,transaction_cost,strategy_net_return,benchmark_return,cum_strategy,cum_benchmark
2021-02-05,121.50886535644531,329.2156982421875,89.8829413095576,0.06151018278500331,11.375806272318272,12.468106865794782,4.41766135137257,-0.24725765661895563,0.0,-0.001952990977639124,-0.006102830482458965,0.06151018278500331,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.004027910730049045,1.1961105329526338,1.490059203192532
2021-02-08,123.41101837158203,327.54412841796875,83.13596023510118,0.08317454937982016,13.031722853310356,12.443585460787894,4.412239149037819,0.13329680750661893,0.0,0.015654438131380566,-0.005077430490538326,0.08317454937982016,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.00528850382042112,1.1961105329526338,1.4979393869812694
2021-02-09,122.91783142089844,324.05511474609375,83.5480463147689,0.08300066144203017,12.472996238530783,12.47450708880193,4.408976438823766,-0.0003426759684727319,0.0,-0.00399629593201023,-0.010652041569869874,0.08300066144203017,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.007324168750940052,1.1961105329526338,1.486968226132339
2021-02-10,122.9883041381836,324.8034362792969,89.19499607203001,0.06685556940159904,12.078389390105201,12.540996527309867,4.386662697588594,-0.10545764949262382,0.0,0.0005733319280898375,0.0023092415430303603,0.06685556940159904,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.001441286735560099,1.1961105329526338,1.4891113737128627
2021-02-11,122.64490509033203,333.2197265625,98.17799601337974,0.040555624241001176,10.952975056794386,12.620403553061418,4.333555452372556,-0.3847714687380175,0.0,-0.0027921276763499536,0.02591194963826049,0.040555624241001176,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.011559910980955268,1.1961105329526338,1.5063253686337112
2021-02-12,124.38853454589844,331.4023742675781,94.76575794051652,0.052147256734873415,12.341051911903918,12.828820580709756,4.155266965932479,-0.11738563919114607,0.0,0.014216892697517025,-0.0054539156900154095,0.052147256734873415,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.004381488503750808,1.1961105329526338,1.512925315919288
2021-02-16,127.38261413574219,331.6064453125,91.93651562424543,0.0618987328441139,14.920079743712051,13.114235224071571,3.9860723479855253,0.4530385708009327,0.0,0.024070382377074706,0.0006157802742750018,0.0618987328441139,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.012343081325674854,1.1961105329526338,1.531599476133352
2021-02-17,127.77892303466797,327.8356628417969,87.61183255052184,0.07642610831317032,15.111886606878983,13.414652957457596,3.773085020809609,0.44982650538237884,0.0,0.003111169460719765,-0.011371258080190794,0.07642610831317032,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.004130044309735514,1.1961105329526338,1.5252739024321535
2021-02-18,128.21043395996094,328.933837890625,88.01300542654741,0.07656916913441458,15.011237865934163,13.675164676629402,3.594483227420907,0.3717010498511667,0.0,0.003377011756280801,0.0033497729908600338,0.07656916913441458,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0033633923735704174,1.1961105329526338,1.5304039970431997
2021-02-19,130.35035705566406,323.792724609375,89.10497151148742,0.07459653539408811,17.091570102505173,13.85492972517884,3.626932817117063,0.89239049646887,0.0,0.016690709403350157,-0.015629627265527746,0.07459653539408811,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0005305410689112056,1.1961105329526338,1.531215939215657
2021-02-22,131.5744171142578,331.0718994140625,107.27946241458255,0.020564385535564556,17.486664520132834,13.988860212574663,3.685885705728315,0.9489725365390895,0.0,0.009390538593392783,0.02248097085402123,0.020564385535564556,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.015935754723707007,1.1961105329526338,1.5556170208520281
2021-02-23,132.63119506835938,340.5572814941406,107.16215407934175,0.02236497616467914,17.852485505693252,14.225790975518217,3.6985780005652393,0.9805645655224201,0.0,0.008031788985117583,0.028650520013524305,0.02236497616467914,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.018341154499320944,1.1961105329526338,1.5841488329732485
2021-02-24,134.96485900878906,356.98150634765625,87.84908485163885,0.08257543611242313,17.63787058642275,14.354462411184773,3.74925157505616,0.8757502956276799,0.0,0.01759513619120212,0.04822749577239094,0.08257543611242313,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.03291131598179653,1.1961105329526338,1.6362852557774255
2021-02-25,133.1331329345703,344.5904846191406,54.43523546695482,0.1857744369643406,14.681794204225369,14.272468388405924,3.7129176667488997,0.11024370927617638,0.0,-0.013571874098719738,-0.03471054244599514,0.1857744369643406,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.02414120827235744,1.1961105329526338,1.596783352624715
2021-02-26,129.601806640625,343.89068603515625,40.029756784578595,0.23089083709849845,10.170841487012268,14.115528643606687,3.7851957062272574,-1.042135588948485,0.0,-0.02652477423242805,-0.0020308122691136132,0.23089083709849845,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.014277793250770832,1.1961105329526338,1.5739848100496667
2021-03-01,132.53431701660156,352.68597412109375,32.825790738617485,0.25396128359829145,10.139943583077311,13.637597887682903,3.306619228550903,-1.0577735332829379,0.0,0.022627079451972287,0.025575825234878113,0.25396128359829145,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0241014523434252,1.1961105329526338,1.611920129938354
2021-03-02,132.10279846191406,352.6081848144531,20.639485077319463,0.2921127767393931,8.46195741740759,13.141396254371106,2.88985699207659,-1.6192631157159685,0.0,-0.0032559005426001653,-0.0002205625183550053,0.2921127767393931,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0017382315304775853,1.1961105329526338,1.6091182395438837
2021-03-03,134.6566162109375,350.1106262207031,11.030703766938814,0.32224510158088404,10.804478132961279,12.808921685359353,2.532569194425731,-0.7914664510687096,0.0,0.019332048819236114,-0.007083098751846206,0.32224510158088404,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.006124475033694954,1.1961105329526338,1.6189732440282332
2021-03-04,132.58714294433594,339.6631164550781,3.359612033453473,0.3465537943280572,11.515989110082373,12.723792091159366,2.531644893097817,-0.4770823050143811,0.0,-0.015368522727169709,-0.02984059603789091,0.3465537943280572,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.02260455938253031,1.1961105329526338,1.5823770671948691
2021-03-05,132.89535522460938,350.7228698730469,-3.763117202633154,0.36934906986779364,7.119306658269451,12.534657858045007,2.7304150137527055,-1.983343620841233,0.0,0.002324601567158302,0.03256094901735218,0.36934906986779364,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.01744277529225524,1.1961105329526338,1.6099781148055672
2021-03-08,134.6566162109375,360.87872314453125,-10.072459662872305,0.3894199656525458,4.195695902131888,12.206776633672659,3.108777845864593,-2.576922870895196,1.0,0.013252991297938,0.02895691768022024,0.3894199656525458,0.0,0.0,-0.0,0.0,1.0,0.0005,-0.0005,0.02110495448907912,1.1955124776861576,1.643956629646952
2021-03-09,133.70555114746094,365.9226379394531,-14.681283863475642,0.40417840895222906,0.48880540896584534,11.822092818704892,3.7742795647056977,-3.0027684000198773,1.0,-0.00706289145114658,0.013976758593500671,0.40417840895222906,1.0,0.7121602166965242,-0.2878397833034758,-0.009052977471190802,0.0,0.0,-0.009052977471190802,0.0034569335711770455,1.1846895301591374,1.649639678509538
2021-03-10,136.61160278320312,370.9568786621094,-13.353146865883247,0.4007791946617272,1.2929505646581276,11.472810411906902,4.235770189726575,-2.4033078734863795,1.0,0.02173471191586618,0.013757664054360186,0.4007791946617272,1.0,0.7138883871283432,-0.28611161287165676,0.01157993098237748,0.0,0.0,0.01157993098237748,0.017746187985113182,1.1984081531539252,1.6789144943520697
2021-03-11,135.89828491210938,373.5614013671875,-11.461511857121423,0.39567311958297635,-0.4484082655125974,11.011353964001739,4.742842185349345,-2.4162225479299266,1.0,-0.0052215028340291125,0.007021092894871073,0.39567311958297635,1.0,0.7165001503351999,-0.2834998496648001,-0.005731686345736077,0.0,0.0,-0.005731686345736077,0.0008997950304209801,1.1915392535058742,1.6804251732705895
2021-03-12,137.5098419189453,371.9383544921875,-6.965602680641979,0.3826394493093369,2.1571574596757443,10.71755440608496,5.010842180449066,-1.7083748875208125,1.0,0.011858552945522405,-0.004344792767828398,0.3826394493093369,1.0,0.7232543527522848,-0.27674564724771517,0.00977915252188237,0.0,0.0,0.00977915252188237,0.0037568800888470033,1.2031914976017182,1.686738329144847
2021-03-15,136.82290649414062,371.01519775390625,-4.949246931226057,0.3773366634407045,1.7745166191145358,10.374478973116927,5.261355977691627,-1.6345524595687113,1.0,-0.004995536430109526,-0.0024820154392026783,0.3773366634407045,1.0,0.7260389028648339,-0.27396109713516614,-0.002946978116107642,0.0,0.0,-0.002946978116107642,-0.0037387759346561023,1.1996457185887992,1.680431992471778
2021-03-16,135.18499755859375,371.61773681640625,-3.280848870999307,0.37304012749676835,-0.16248149245964782,10.033229091740095,5.602396185933951,-1.8198838935736676,1.0,-0.011971014046664896,0.0016240279809229818,0.37304012749676835,1.0,0.728310833728604,-0.27168916627139605,-0.009159850029041723,0.0,0.0,-0.009159850029041723,-0.005173493032870957,1.1886571437185438,1.6717382892665118
2021-03-17,136.57638549804688,368.0217590332031,0.08395160587399175,0.3635722473433993,2.6899358892002283,9.812582723127328,5.760022221717025,-1.2365658602969563,1.0,0.010292473015358405,-0.009676550462874411,0.3635722473433993,1.0,0.733367815272176,-0.26663218472782396,0.01012824823956646,0.0,0.0,0.01012824823956646,0.000307961276241997,1.2006961583418592,1.672253119923617
2021-03-18,138.83078002929688,356.6705627441406,1.2523126732215246,0.36094128239113576,8.84133704803719,9.757462433504118,5.761179163710365,-0.1590169927777281,0.0,0.016506473817043954,-0.030843818362485398,0.36094128239113576,1.0,0.7347855583034618,-0.2652144416965382,0.020308944646074113,1.0,0.0005,0.019808944646074113,-0.007168672272720722,1.224480682079207,1.66026528534985
2021-03-19,136.62042236328125,346.4758605957031,0.27439715281437316,0.3650944783724146,9.849601617645206,9.69793859995781,5.750323037403483,0.02637469524770873,0.0,-0.015921236382516746,-0.028582964823342327,0.3650944783724146,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.022252100602929537,1.224480682079207,1.6233208951926938
2021-03-22,132.94822692871094,348.3126525878906,1.377991047097808,0.3628380022335951,5.189168863938647,9.49171735301182,5.7988054195671355,-0.7419715230579932,0.0,-0.026878817756877837,0.005301356316799177,0.3628380022335951,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.01078873072003933,1.224480682079207,1.6058073231822465
2021-03-23,131.6184539794922,345.2706604003906,4.002887737723967,0.35590805525601793,4.730956961704194,9.21502515662495,5.822058611928201,-0.7701860276249748,0.0,-0.01000218641450401,-0.008733510439252301,0.35590805525601793,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.009367848426878156,1.224480682079207,1.5907643635759041
2021-03-24,132.6399688720703,349.5274658203125,6.509290543080038,0.34913632385422927,4.097943826401604,8.935856742887308,5.861113003675638,-0.8254256339114667,0.0,0.007761182886537155,0.012328894134779667,0.34913632385422927,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.01004503851065841,1.224480682079207,1.6067436528694072
2021-03-25,134.339599609375,348.27374267578125,8.572228168359018,0.34380592524864423,6.028795100560785,8.734203599902495,5.853328849128031,-0.4621999838168555,0.0,0.012813865622540721,-0.0035869088044021558,0.34380592524864423,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.004613478409069283,1.224480682079207,1.6141563300208293
2021-03-26,136.57638549804688,355.83477783203125,8.87245170782262,0.3439019895796751,5.331645732147024,8.546825955747584,5.869804207756951,-0.5477491428677803,0.0,0.01665023489109596,0.021710035037837416,0.3439019895796751,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.01918013496446669,1.224480682079207,1.645116066284377
2021-03-29,134.45407104492188,352.6956481933594,8.162332784129575,0.3470123488489163,3.901992952423626,8.265523990431575,5.883899249109042,-0.7416053289268486,0.0,-0.015539395374871368,-0.008821874179352096,0.3470123488489163,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.012180634777111732,1.224480682079207,1.6250775083150082
2021-03-30,136.03916931152344,348.1183166503906,5.3835243801726875,0.3563037566342639,6.619780955620342,7.988847364161852,5.753909315843908,-0.23793673716262115,0.0,0.011789142971148747,-0.012978134452226953,0.3563037566342639,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0005944957405391027,1.224480682079207,1.6241114066582691
2021-03-31,134.0577850341797,346.02874755859375,2.1412586562276985,0.36706653515789756,4.900952946592184,7.648482908818958,5.618438441296925,-0.4890202128106883,0.0,-0.014564807234352273,-0.006002468103094349,0.36706653515789756,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.010283637668723311,1.224480682079207,1.607409633418555
2021-04-01,135.3611297607422,353.07476806640625,1.1723016256556704,0.3710169296236766,3.1921117594967257,7.254512038604377,5.49743312171864,-0.7389631104484705,0.0,0.009722260637307967,0.020362529291354292,0.3710169296236766,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.01504239496433113,1.224480682079207,1.6315889239939079
2021-04-05,136.0786590576172,357.9534606933594,1.2722976447092975,0.37164696981312634,1.7740424120988791,6.7439277822575,5.258419535717735,-0.9451291089272641,0.0,0.0053008518630368595,0.013817732299792995,0.37164696981312634,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.009559292081414927,1.224480682079207,1.647185759075167
2021-04-06,135.1219482421875,359.1681823730469,1.3410350811257992,0.37206149099927255,0.14826370784723508,6.165981088514647,4.982569704458493,-1.2077537771890376,0.0,-0.007030572038666305,0.00339351846839131,0.37206149099927255,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0018185267851374975,1.224480682079207,1.6441903076521918
2021-04-07,137.23902893066406,360.6357421875,1.420632840452491,0.3722364354744525,1.5766329136529293,5.62345266877997,4.53192371243511,-0.8929584900167238,0.0,0.015667926018073652,0.004085996161343974,0.3722364354744525,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.009876961089708813,1.224480682079207,1.660429911344949
2021-04-08,137.40736389160156,367.5441589355469,0.42257859887884663,0.3757196326697263,-1.1087710924444707,4.998564612817729,4.088983053411505,-1.4936074876042222,0.0,0.0012265822794661485,0.019156217589922253,0.3757196326697263,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0101913999346942,1.224480682079207,1.677352016634994
2021-04-09,138.43490600585938,369.8209533691406,1.2445698213811127,0.37354616350273806,-0.9548621294892143,4.477342735027242,3.7983747758699478,-1.4301392529841424,0.0,0.007478071663381991,0.006194614655794295,0.37354616350273806,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.006836343159588143,1.224480682079207,1.688818970620138
2021-04-12,138.14256286621094,369.58740234375,2.008901739427351,0.37137033406510234,-1.120135947868249,4.100976820531225,3.7740866797410626,-1.383410931292572,0.0,-0.002111773309804277,-0.0006315245884878085,0.37137033406510234,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0013716489491460426,1.224480682079207,1.686502503853789
2021-04-13,136.4949493408203,367.923583984375,2.8237207223220935,0.36909859941731304,-2.128850922732738,3.6920170036708906,3.761842761554686,-1.5473448241621863,0.0,-0.011926907183460234,-0.004501826493067296,0.36909859941731304,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.008214366838263765,1.224480682079207,1.6726489536134839
2021-04-14,133.94384765625,368.10845947265625,1.8982072778153452,0.37149030955680495,-4.703085181541013,3.253182250372604,3.9494237853207443,-2.0145387946174695,1.0,-0.018690081185351093,0.0005024833860314271,0.37149030955680495,0.0,0.0,-0.0,-0.0,1.0,0.0005,-0.0005,-0.009093798899659833,1.2238684417381673,1.6574382203995965
2021-04-15,134.79417419433594,376.05792236328125,1.9632664206185098,0.37090387522270923,-6.650432939024313,2.671351881306417,4.0821065632067,-2.283572140019784,1.0,0.006348380705534007,0.021595436578700777,0.37090387522270923,1.0,0.7294457460320081,-0.270554253967992,-0.0012119379328200145,0.0,0.0,-0.0012119379328200145,0.013971908642117392,1.2223851891488435,1.680595795794973
2021-04-16,135.795166015625,375.7465515136719,4.204791630559704,0.363975604057709,-5.1722036747245,2.1150787884795217,3.9708193771201756,-1.835208749406552,1.0,0.0074260762920355106,-0.0008279864113820423,0.363975604057709,1.0,0.7331509427478664,-0.26684905725213354,0.00566538222771829,0.0,0.0,0.00566538222771829,0.003299044940326734,1.2293104684748737,1.6861401568518248
2021-04-19,135.21939086914062,371.8448486328125,7.505334913217602,0.35431306460743983,-4.035431921658358,1.7432541691485948,4.008154052042339,-1.441732532177112,1.0,-0.004240026824063325,-0.01038386876776809,0.35431306460743983,1.0,0.7383817125694341,-0.261618287430566,-0.000414148303764988,0.0,0.0,-0.000414148303764988,-0.0073119477959157075,1.2288013516295544,1.673811188048327
2021-04-20,132.225341796875,366.4640808105469,10.373671100685911,0.34602340078826666,-4.953476812622512,1.438281745323448,4.16030154018175,-1.5363690579185099,1.0,-0.022142157667040085,-0.014470464878159395,0.34602340078826666,1.0,0.742929134377882,-0.2570708656221179,-0.012730119096649783,0.0,0.0,-0.012730119096649783,-0.01830631127259974,1.213158564077186,1.6431698794283545
2021-04-21,133.35032653808594,372.75946044921875,13.210797440485969,0.3377625087456886,-5.764641422417441,1.2298335176106718,4.3613199330331565,-1.603751856645766,1.0,0.008508087223848104,0.017178708551047528,0.3377625087456886,1.0,0.747516837601929,-0.252483162398071,0.002022603794729046,0.0,0.0,0.002022603794729046,0.012843397887447816,1.2156123031924966,1.6642737639865224
2021-04-22,130.5422821044922,373.0123596191406,17.62355468953522,0.32503743331556234,-8.324252550630007,0.9092600804344007,4.697048934754709,-1.9658114614781212,1.0,-0.021057649474834572,0.0006784513788520297,0.32503743331556234,1.0,0.7546956598031797,-0.24530434019682032,-0.01605854373215928,0.0,0.0,-0.01605854373215928,-0.010189599047991271,1.196091339860329,1.6473154816254085
2021-04-23,133.04029846191406,376.61248779296875,23.353718348210187,0.3084626974846974,-6.4843237773379485,0.7080628967068889,4.88281010771129,-1.473001512527816,1.0,0.019135687818160996,0.009651498351164634,0.3084626974846974,1.0,0.764255642841278,-0.23574435715872208,0.012349271120264871,0.0,0.0,0.012349271120264871,0.014393593084662815,1.210862196100865,1.67102627034999
2021-04-26,133.3680419921875,377.0115051269531,30.16207422712413,0.28895311583293865,-5.732681346235665,0.4450682698431753,5.012816429186204,-1.232390952940153,1.0,0.002463490642027333,0.0010594904495140334,0.28895311583293865,1.0,0.7758234087155192,-0.22417659128448075,0.00167372074976591,0.0,0.0,0.00167372074976591,0.001761490545770683,1.212888841283586,1.6739697673269462
2021-04-27,133.97926330566406,378.5683288574219,36.91943550723564,0.26974419242210323,-5.0567803458020535,0.21735837101262234,5.104659397480146,-1.0332009064930348,1.0,0.0045829668363308596,0.004129379897689134,0.26974419242210323,1.0,0.7875602077710218,-0.2124397922289781,0.0027321177063288358,0.0,0.0,0.0027321177063288358,0.004356173367009997,1.2162025963626657,1.681261869844556
2021-04-28,134.84735107421875,384.9706726074219,44.858024348778955,0.2472720507385264,-5.20316096438728,0.049335721948367946,5.199667371953555,-1.0101601334475834,1.0,0.006479269605880855,0.016911989889178747,0.2472720507385264,1.0,0.8017497060147276,-0.19825029398527236,0.001841945534299495,0.0,0.0,0.001841945534299495,0.011695629747529801,1.2184427753038394,1.7009252861828974
2021-04-29,137.4693603515625,378.4515686035156,54.35107365691778,0.2205398906190931,-0.3453808497988007,-0.051841502684933025,5.1759910248649055,-0.05671171872279842,0.0,0.019444277224998086,-0.016934027622811154,0.2205398906190931,1.0,0.8193095593891413,-0.1806904406108586,0.018990699118335695,1.0,0.0005,0.018490699118335695,0.0012551248010934657,1.2409726340548928,1.7030601596943926
2021-04-30,136.24691772460938,371.7474670410156,59.434417101434114,0.20656815774735618,0.021311209266656306,-0.34584236397728413,4.89637177772728,0.07498482343886884,0.0,-0.00889247337608079,-0.017714556151103067,0.20656815774735618,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.013303514763591928,1.2409726340548928,1.6804034737166131
2021-05-03,135.84832763671875,369.1593017578125,64.20888841070875,0.19346282274308105,0.22083866607874825,-0.6668011290294994,4.504950742306043,0.19703651513265447,0.0,-0.0029254980189443724,-0.0069621598334053125,0.19346282274308105,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0049438289261748425,1.2409726340548928,1.6720958464156082
2021-05-04,137.72621154785156,365.76348876953125,67.60030464803675,0.18424560137025686,2.735592952189336,-0.7485869927544765,4.41637270270884,0.7889234400001487,0.0,0.013823386300011009,-0.009198774003828514,0.18424560137025686,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0023123061480912477,1.2409726340548928,1.6759622439214727
2021-05-05,139.53330993652344,359.17633056640625,71.16440979830813,0.17468664285939572,5.625592757013237,-0.7187657995775083,4.457477924807933,1.423306781012071,0.0,0.013120947482418988,-0.018009337742498355,0.17468664285939572,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0024441951300396836,1.2409726340548928,1.6718658651667495
2021-05-06,142.34129333496094,365.34515380859375,74.37436592669314,0.16618622895832158,7.251594028619621,-0.6136441261702411,4.6095799839991844,1.706280872029935,0.0,0.020124107997688157,0.017174915820481695,0.16618622895832158,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.018649511909084926,1.2409726340548928,1.7030453475295693
2021-05-07,142.82852172851562,365.2673034667969,77.55794460709768,0.1578675541800939,7.606721301156597,-0.5610465861503807,4.696176049243582,1.739238010172674,0.0,0.0034229588767900054,-0.0002130871067682616,0.1578675541800939,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.001604935885010872,1.2409726340548928,1.7057786261216201
2021-05-10,142.81077575683594,356.4517822265625,81.53242610576697,0.14739804758503908,8.738052892666133,-0.4474996807997437,4.881105924878183,1.881858889119502,0.0,-0.00012424669432220536,-0.024134438414183723,0.14739804758503908,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.012129342554252964,1.2409726340548928,1.685088652843668
2021-05-11,140.4368133544922,357.68756103515625,87.9813833883134,0.13019227836488048,5.887271452234529,-0.381323730806047,4.955006238547445,1.2651033886242307,0.0,-0.01662313218146716,0.0034668891283822223,0.13019227836488048,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.006578121526542469,1.2409726340548928,1.6740039349022646
2021-05-12,139.47128295898438,346.9942626953125,93.93186263249888,0.11420484877060133,5.910993031101015,-0.40494999495669126,4.922052961394583,1.2831928212873571,0.0,-0.006875194419789454,-0.029895639392371054,0.11420484877060133,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.018385416906080254,1.2409726340548928,1.6432266746566677
2021-05-13,143.05882263183594,350.3023986816406,100.18133484610908,0.0972902043058641,8.796495849155775,-0.27509856487123824,5.114481512362253,1.7737075385061012,0.0,0.025722425410731997,0.00953369073203647,0.0972902043058641,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.017628058071384234,1.2409726340548928,1.6721935699019632
2021-05-14,145.28224182128906,354.08734130859375,107.82514187740217,0.07664444360790257,10.31827268068821,-0.03755986749818874,5.436419146634447,1.904899579826813,0.0,0.015541992786946901,0.010804786496460439,0.07664444360790257,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.01317338964170367,1.2409726340548928,1.6942220273546331
2021-05-17,145.8668975830078,353.4938659667969,115.96231626695874,0.054747454784632804,10.551691872386812,0.2550284478447423,5.763640650581033,1.786486016178691,0.0,0.004024275468146543,-0.0016760704847668118,0.054747454784632804,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0011741024916898657,1.2409726340548928,1.6962112176584259
2021-05-18,143.811767578125,353.2701416015625,124.6729206291525,0.031232291011720842,8.105411080720671,0.5202666936071902,5.938981747985591,1.2771792723030748,0.0,-0.014089077363925617,-0.0006328946179093853,0.031232291011720842,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.007360985990917501,1.2409726340548928,1.683725430647605
2021-05-19,142.71337890625,351.2364807128906,132.72454398118253,0.00945857041751802,6.666639939043392,0.689933594453539,6.042013853150888,0.9891911024786916,0.0,-0.007637682857060346,-0.00575667357408749,0.00945857041751802,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.006697178215573918,1.2409726340548928,1.672449221372464
2021-05-20,142.4653778076172,357.7750549316406,139.56809994228334,-0.009031286163620006,6.128446768626361,0.9311741898225667,6.111798050513936,0.8503671973203957,0.0,-0.0017377564775880039,0.01861587442591084,-0.009031286163620006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008439058974161417,1.2409726340548928,1.6865631189829167
2021-05-21,144.08639526367188,357.6777648925781,141.00694476467288,-0.012668968606304384,7.610858873596186,1.2166982232587467,6.219778026210226,1.0280367922122562,0.0,0.011378325604440409,-0.00027193075012199586,-0.012668968606304384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005553197427159207,1.2409726340548928,1.6959289369559942
2021-05-24,144.8658447265625,362.3288269042969,145.6863505367722,-0.025105589706671705,8.275973056949226,1.5299018567526625,6.333580982834916,1.0651274876692296,0.0,0.005409597911477215,0.01300349775199372,-0.025105589706671705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009206547831735468,1.2409726340548928,1.7115425878333037
2021-05-25,143.36891174316406,357.30804443359375,152.82950965844472,-0.04413152258777307,6.307950118433496,1.8111285581248704,6.352799582373475,0.7078487998874606,0.0,-0.010333236148409752,-0.013856977689576055,-0.04413152258777307,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.012095106918992904,1.2409726340548928,1.69084129723705
2021-05-26,143.3511505126953,352.86138916015625,156.8888569595664,-0.054844555942428104,5.814819750845999,2.1617253892044372,6.270595945560912,0.58257530757147,0.0,-0.00012388481054081968,-0.01244487870539368,-0.054844555942428104,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.00628438175796725,1.2409726340548928,1.6802154050330758
2021-05-27,145.58338928222656,352.2290344238281,162.63193608560903,-0.07020159500130234,7.678493218938911,2.639356261136545,6.1201405416948385,0.8233694836698779,0.0,0.015571823187659373,-0.001792076877079718,-0.07020159500130234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006889873155289827,1.2409726340548928,1.6917918760473174
2021-05-28,145.48597717285156,350.8472595214844,169.04736755894126,-0.0874241789801403,7.111143225008277,3.048801157794304,5.98899722067847,0.6783008770128911,0.0,-0.0006691155485201161,-0.003922944355237656,-0.0874241789801403,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0022960299518788863,1.2409726340548928,1.6879074712275675
2021-06-01,147.0892791748047,350.07861328125,182.72835009469367,-0.12458119201014581,7.97414001994801,3.4491202225145163,5.899852387239389,0.7669716969903385,0.0,0.011020319848752402,-0.0021908286850600422,-0.12458119201014581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00441474558184618,1.2409726340548928,1.6953591532787344
2021-06-02,147.09815979003906,356.9480285644531,192.51378895377073,-0.15096599555266824,8.471385329063253,3.896615627237375,5.747717487878113,0.7959280725738569,0.0,6.0375679887814115e-05,0.01962249341317035,-0.15096599555266824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009841434546529082,1.2409726340548928,1.7120439194185864
2021-06-03,147.19558715820312,352.0538024902344,195.34434077661484,-0.15824185020640424,7.560891459842992,4.3408000566460565,5.484207636702065,0.5871570911442262,0.0,0.0006623289394178666,-0.013711312803440845,-0.15824185020640424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006524491932011489,1.2409726340548928,1.7008737026790903
